id,num_ejemplo,texto
8557,43,texto8557|                  
8558,29,texto8558|                  
8559,81,texto8559|                  
8560,57,texto8560|                  
8561,2,texto8561|                   
8562,46,texto8562|                  
8563,87,texto8563|                  
8564,76,texto8564|                  
8565,17,texto8565|                  
8566,56,texto8566|                  
8567,41,texto8567|                  
8568,22,texto8568|                  
8569,66,texto8569|                  
8570,57,texto8570|                  
8571,58,texto8571|                  
8572,11,texto8572|                  
8573,12,texto8573|                  
8574,31,texto8574|                  
8575,44,texto8575|                  
8576,99,texto8576|                  
8577,46,texto8577|                  
8578,76,texto8578|                  
8579,23,texto8579|                  
8580,28,texto8580|                  
8581,74,texto8581|                  
8582,46,texto8582|                  
8583,55,texto8583|                  
8584,22,texto8584|                  
8585,32,texto8585|                  
8586,19,texto8586|                  
8587,74,texto8587|                  
8588,71,texto8588|                  
8589,33,texto8589|                  
8590,47,texto8590|                  
8591,94,texto8591|                  
8592,74,texto8592|                  
8593,17,texto8593|                  
8594,64,texto8594|                  
8595,43,texto8595|                  
8596,63,texto8596|                  
8597,30,texto8597|                  
8598,57,texto8598|                  
8599,45,texto8599|                  
8600,5,texto8600|                   
8601,87,texto8601|                  
8602,64,texto8602|                  
8603,16,texto8603|                  
8604,74,texto8604|                  
8605,69,texto8605|                  
8606,58,texto8606|                  
8607,61,texto8607|                  
8608,75,texto8608|                  
8609,97,texto8609|                  
8610,66,texto8610|                  
8611,2,texto8611|                   
8612,75,texto8612|                  
8613,55,texto8613|                  
8614,88,texto8614|                  
8615,75,texto8615|                  
8616,34,texto8616|                  
8617,1,texto8617|                   
8618,61,texto8618|                  
8619,8,texto8619|                   
8620,88,texto8620|                  
8621,97,texto8621|                  
8622,46,texto8622|                  
8623,30,texto8623|                  
8624,79,texto8624|                  
8625,97,texto8625|                  
8626,65,texto8626|                  
8627,95,texto8627|                  
8628,3,texto8628|                   
8629,42,texto8629|                  
8630,25,texto8630|                  
8631,12,texto8631|                  
8632,99,texto8632|                  
8633,5,texto8633|                   
8634,60,texto8634|                  
8635,48,texto8635|                  
8636,1,texto8636|                   
8637,59,texto8637|                  
8638,50,texto8638|                  
8639,2,texto8639|                   
8640,95,texto8640|                  
8641,10,texto8641|                  
8642,29,texto8642|                  
8643,91,texto8643|                  
8644,71,texto8644|                  
8645,79,texto8645|                  
8646,75,texto8646|                  
8647,58,texto8647|                  
8648,44,texto8648|                  
8649,60,texto8649|                  
8650,70,texto8650|                  
8651,22,texto8651|                  
8652,71,texto8652|                  
8653,93,texto8653|                  
8654,66,texto8654|                  
8655,20,texto8655|                  
8656,6,texto8656|                   
8657,20,texto8657|                  
8658,63,texto8658|                  
8659,29,texto8659|                  
8660,60,texto8660|                  
8661,54,texto8661|                  
8662,3,texto8662|                   
8663,16,texto8663|                  
8664,31,texto8664|                  
8665,35,texto8665|                  
8666,70,texto8666|                  
8667,6,texto8667|                   
8668,47,texto8668|                  
8669,70,texto8669|                  
8670,75,texto8670|                  
8671,33,texto8671|                  
8672,6,texto8672|                   
8673,71,texto8673|                  
8674,45,texto8674|                  
8675,38,texto8675|                  
8676,81,texto8676|                  
8677,19,texto8677|                  
8678,41,texto8678|                  
8679,19,texto8679|                  
8680,69,texto8680|                  
8681,9,texto8681|                   
8682,53,texto8682|                  
8683,2,texto8683|                   
8684,40,texto8684|                  
8685,99,texto8685|                  
8686,26,texto8686|                  
8687,31,texto8687|                  
8688,4,texto8688|                   
8689,29,texto8689|                  
8690,17,texto8690|                  
8691,73,texto8691|                  
8692,82,texto8692|                  
8693,35,texto8693|                  
8694,34,texto8694|                  
8695,50,texto8695|                  
8696,27,texto8696|                  
8697,2,texto8697|                   
8698,86,texto8698|                  
8699,53,texto8699|                  
8700,94,texto8700|                  
8701,97,texto8701|                  
8702,32,texto8702|                  
8703,26,texto8703|                  
8704,66,texto8704|                  
8705,37,texto8705|                  
8706,1,texto8706|                   
8707,26,texto8707|                  
8708,31,texto8708|                  
8709,89,texto8709|                  
8710,37,texto8710|                  
8711,21,texto8711|                  
8712,17,texto8712|                  
8713,95,texto8713|                  
8714,47,texto8714|                  
8715,69,texto8715|                  
8716,15,texto8716|                  
8717,1,texto8717|                   
8718,69,texto8718|                  
8719,60,texto8719|                  
8720,60,texto8720|                  
8721,98,texto8721|                  
8722,66,texto8722|                  
8723,90,texto8723|                  
8724,9,texto8724|                   
8725,67,texto8725|                  
8726,33,texto8726|                  
8727,31,texto8727|                  
8728,29,texto8728|                  
8729,44,texto8729|                  
8730,36,texto8730|                  
8731,5,texto8731|                   
8732,27,texto8732|                  
8733,73,texto8733|                  
8734,66,texto8734|                  
8735,43,texto8735|                  
8736,72,texto8736|                  
8737,84,texto8737|                  
8738,53,texto8738|                  
8739,40,texto8739|                  
8740,71,texto8740|                  
8741,34,texto8741|                  
8742,79,texto8742|                  
8743,69,texto8743|                  
8744,94,texto8744|                  
8745,19,texto8745|                  
8746,42,texto8746|                  
8747,48,texto8747|                  
8748,22,texto8748|                  
8749,14,texto8749|                  
8750,37,texto8750|                  
8751,64,texto8751|                  
8752,31,texto8752|                  
8753,64,texto8753|                  
8754,81,texto8754|                  
8755,60,texto8755|                  
8756,87,texto8756|                  
8757,54,texto8757|                  
8758,94,texto8758|                  
8759,5,texto8759|                   
8760,42,texto8760|                  
8761,43,texto8761|                  
8762,96,texto8762|                  
8763,58,texto8763|                  
8764,45,texto8764|                  
8765,73,texto8765|                  
8766,28,texto8766|                  
8767,39,texto8767|                  
8768,14,texto8768|                  
8769,97,texto8769|                  
8770,87,texto8770|                  
8771,6,texto8771|                   
8772,29,texto8772|                  
8773,2,texto8773|                   
8774,39,texto8774|                  
8775,28,texto8775|                  
8776,72,texto8776|                  
8777,66,texto8777|                  
8778,90,texto8778|                  
8779,54,texto8779|                  
8780,34,texto8780|                  
8781,70,texto8781|                  
8782,12,texto8782|                  
8783,21,texto8783|                  
8784,43,texto8784|                  
8785,72,texto8785|                  
8786,53,texto8786|                  
8787,55,texto8787|                  
8788,47,texto8788|                  
8789,54,texto8789|                  
8790,7,texto8790|                   
8791,27,texto8791|                  
8792,29,texto8792|                  
8793,95,texto8793|                  
8794,81,texto8794|                  
8795,34,texto8795|                  
8796,94,texto8796|                  
8797,3,texto8797|                   
8798,60,texto8798|                  
8799,9,texto8799|                   
8800,44,texto8800|                  
8801,52,texto8801|                  
8802,44,texto8802|                  
8803,25,texto8803|                  
8804,43,texto8804|                  
8805,98,texto8805|                  
8806,3,texto8806|                   
8807,5,texto8807|                   
8808,83,texto8808|                  
8809,15,texto8809|                  
8810,80,texto8810|                  
8811,34,texto8811|                  
8812,43,texto8812|                  
8813,20,texto8813|                  
8814,6,texto8814|                   
8815,77,texto8815|                  
8816,76,texto8816|                  
8817,12,texto8817|                  
8818,80,texto8818|                  
8819,3,texto8819|                   
8820,93,texto8820|                  
8821,6,texto8821|                   
8822,69,texto8822|                  
8823,76,texto8823|                  
8824,25,texto8824|                  
8825,56,texto8825|                  
8826,46,texto8826|                  
8827,64,texto8827|                  
8828,83,texto8828|                  
8829,21,texto8829|                  
8830,24,texto8830|                  
8831,73,texto8831|                  
8832,13,texto8832|                  
8833,11,texto8833|                  
8834,10,texto8834|                  
8835,31,texto8835|                  
8836,83,texto8836|                  
8837,81,texto8837|                  
8838,1,texto8838|                   
8839,74,texto8839|                  
8840,29,texto8840|                  
8841,65,texto8841|                  
8842,23,texto8842|                  
8843,99,texto8843|                  
8844,95,texto8844|                  
8845,7,texto8845|                   
8846,77,texto8846|                  
8847,90,texto8847|                  
8848,3,texto8848|                   
8849,56,texto8849|                  
8850,68,texto8850|                  
8851,5,texto8851|                   
8852,46,texto8852|                  
8853,39,texto8853|                  
8854,49,texto8854|                  
8855,28,texto8855|                  
8856,58,texto8856|                  
8857,38,texto8857|                  
8858,26,texto8858|                  
8859,58,texto8859|                  
8860,45,texto8860|                  
8861,52,texto8861|                  
8862,77,texto8862|                  
8863,7,texto8863|                   
8864,47,texto8864|                  
8865,27,texto8865|                  
8866,25,texto8866|                  
8867,18,texto8867|                  
8868,40,texto8868|                  
8869,59,texto8869|                  
8870,66,texto8870|                  
8871,30,texto8871|                  
8872,5,texto8872|                   
8873,57,texto8873|                  
8874,48,texto8874|                  
8875,96,texto8875|                  
8876,64,texto8876|                  
8877,51,texto8877|                  
8878,49,texto8878|                  
8879,8,texto8879|                   
8880,22,texto8880|                  
8881,56,texto8881|                  
8882,69,texto8882|                  
8883,56,texto8883|                  
8884,4,texto8884|                   
8885,93,texto8885|                  
8886,82,texto8886|                  
8887,86,texto8887|                  
8888,72,texto8888|                  
8889,42,texto8889|                  
8890,74,texto8890|                  
8891,78,texto8891|                  
8892,80,texto8892|                  
8893,12,texto8893|                  
8894,56,texto8894|                  
8895,48,texto8895|                  
8896,84,texto8896|                  
8897,88,texto8897|                  
8898,8,texto8898|                   
8899,25,texto8899|                  
8900,46,texto8900|                  
8901,70,texto8901|                  
8902,18,texto8902|                  
8903,16,texto8903|                  
8904,13,texto8904|                  
8905,54,texto8905|                  
8906,26,texto8906|                  
8907,24,texto8907|                  
8908,20,texto8908|                  
8909,86,texto8909|                  
8910,76,texto8910|                  
8911,16,texto8911|                  
8912,75,texto8912|                  
8913,96,texto8913|                  
8914,53,texto8914|                  
8915,95,texto8915|                  
8916,73,texto8916|                  
8917,75,texto8917|                  
8918,23,texto8918|                  
8919,60,texto8919|                  
8920,29,texto8920|                  
8921,3,texto8921|                   
8922,15,texto8922|                  
8923,52,texto8923|                  
8924,67,texto8924|                  
8925,70,texto8925|                  
8926,58,texto8926|                  
8927,59,texto8927|                  
8928,50,texto8928|                  
8929,46,texto8929|                  
8930,57,texto8930|                  
8931,49,texto8931|                  
8932,3,texto8932|                   
8933,43,texto8933|                  
8934,5,texto8934|                   
8935,46,texto8935|                  
8936,51,texto8936|                  
8937,78,texto8937|                  
8938,30,texto8938|                  
8939,83,texto8939|                  
8940,89,texto8940|                  
8941,23,texto8941|                  
8942,90,texto8942|                  
8943,1,texto8943|                   
8944,51,texto8944|                  
8945,13,texto8945|                  
8946,49,texto8946|                  
8947,76,texto8947|                  
8948,71,texto8948|                  
8949,93,texto8949|                  
8950,83,texto8950|                  
8951,61,texto8951|                  
8952,69,texto8952|                  
8953,87,texto8953|                  
8954,63,texto8954|                  
8955,17,texto8955|                  
8956,35,texto8956|                  
8957,41,texto8957|                  
8958,94,texto8958|                  
8959,26,texto8959|                  
8960,32,texto8960|                  
8961,19,texto8961|                  
8962,34,texto8962|                  
8963,59,texto8963|                  
8964,11,texto8964|                  
8965,15,texto8965|                  
8966,76,texto8966|                  
8967,33,texto8967|                  
8968,47,texto8968|                  
8969,27,texto8969|                  
8970,32,texto8970|                  
8971,67,texto8971|                  
8972,62,texto8972|                  
8973,20,texto8973|                  
8974,35,texto8974|                  
8975,48,texto8975|                  
8976,67,texto8976|                  
8977,98,texto8977|                  
8978,99,texto8978|                  
8979,62,texto8979|                  
8980,39,texto8980|                  
8981,88,texto8981|                  
8982,23,texto8982|                  
8983,70,texto8983|                  
8984,32,texto8984|                  
8985,18,texto8985|                  
8986,42,texto8986|                  
8987,25,texto8987|                  
8988,19,texto8988|                  
8989,87,texto8989|                  
8990,95,texto8990|                  
8991,18,texto8991|                  
8992,55,texto8992|                  
8993,16,texto8993|                  
8994,8,texto8994|                   
8995,41,texto8995|                  
8996,40,texto8996|                  
8997,96,texto8997|                  
8998,36,texto8998|                  
8999,6,texto8999|                   
9000,84,texto9000|                  
9001,71,texto9001|                  
9002,78,texto9002|                  
9003,99,texto9003|                  
9004,96,texto9004|                  
9005,71,texto9005|                  
9006,87,texto9006|                  
9007,5,texto9007|                   
9008,62,texto9008|                  
9009,54,texto9009|                  
9010,9,texto9010|                   
9011,79,texto9011|                  
9012,90,texto9012|                  
9013,93,texto9013|                  
9014,28,texto9014|                  
9015,58,texto9015|                  
9016,78,texto9016|                  
9017,64,texto9017|                  
9018,19,texto9018|                  
9019,62,texto9019|                  
9020,10,texto9020|                  
9021,16,texto9021|                  
9022,43,texto9022|                  
9023,32,texto9023|                  
9024,43,texto9024|                  
9025,92,texto9025|                  
9026,63,texto9026|                  
9027,97,texto9027|                  
9028,68,texto9028|                  
9029,82,texto9029|                  
9030,15,texto9030|                  
9031,22,texto9031|                  
9032,30,texto9032|                  
9033,15,texto9033|                  
9034,73,texto9034|                  
9035,78,texto9035|                  
9036,92,texto9036|                  
9037,62,texto9037|                  
9038,39,texto9038|                  
9039,64,texto9039|                  
9040,47,texto9040|                  
9041,86,texto9041|                  
9042,19,texto9042|                  
9043,37,texto9043|                  
9044,99,texto9044|                  
9045,63,texto9045|                  
9046,19,texto9046|                  
9047,85,texto9047|                  
9048,70,texto9048|                  
9049,76,texto9049|                  
9050,79,texto9050|                  
9051,33,texto9051|                  
9052,71,texto9052|                  
9053,37,texto9053|                  
9054,65,texto9054|                  
9055,97,texto9055|                  
9056,69,texto9056|                  
9057,13,texto9057|                  
9058,45,texto9058|                  
9059,22,texto9059|                  
9060,3,texto9060|                   
9061,64,texto9061|                  
9062,47,texto9062|                  
9063,67,texto9063|                  
9064,64,texto9064|                  
9065,50,texto9065|                  
9066,19,texto9066|                  
9067,28,texto9067|                  
9068,68,texto9068|                  
9069,96,texto9069|                  
9070,79,texto9070|                  
9071,66,texto9071|                  
9072,87,texto9072|                  
9073,64,texto9073|                  
9074,50,texto9074|                  
9075,24,texto9075|                  
9076,41,texto9076|                  
9077,24,texto9077|                  
9078,34,texto9078|                  
9079,2,texto9079|                   
9080,55,texto9080|                  
9081,55,texto9081|                  
9082,95,texto9082|                  
9083,15,texto9083|                  
9084,45,texto9084|                  
9085,44,texto9085|                  
9086,82,texto9086|                  
9087,64,texto9087|                  
9088,8,texto9088|                   
9089,3,texto9089|                   
9090,11,texto9090|                  
9091,17,texto9091|                  
9092,27,texto9092|                  
9093,39,texto9093|                  
9094,43,texto9094|                  
9095,18,texto9095|                  
9096,65,texto9096|                  
9097,81,texto9097|                  
9098,62,texto9098|                  
9099,44,texto9099|                  
9100,40,texto9100|                  
9101,6,texto9101|                   
9102,22,texto9102|                  
9103,70,texto9103|                  
9104,33,texto9104|                  
9105,72,texto9105|                  
9106,2,texto9106|                   
9107,80,texto9107|                  
9108,5,texto9108|                   
9109,92,texto9109|                  
9110,99,texto9110|                  
9111,34,texto9111|                  
9112,42,texto9112|                  
9113,18,texto9113|                  
9114,26,texto9114|                  
9115,3,texto9115|                   
9116,16,texto9116|                  
9117,65,texto9117|                  
9118,81,texto9118|                  
9119,51,texto9119|                  
9120,33,texto9120|                  
9121,28,texto9121|                  
9122,98,texto9122|                  
9123,4,texto9123|                   
9124,79,texto9124|                  
9125,18,texto9125|                  
9126,49,texto9126|                  
9127,44,texto9127|                  
9128,7,texto9128|                   
9129,96,texto9129|                  
9130,66,texto9130|                  
9131,76,texto9131|                  
9132,51,texto9132|                  
9133,65,texto9133|                  
9134,58,texto9134|                  
9135,72,texto9135|                  
9136,35,texto9136|                  
9137,2,texto9137|                   
9138,21,texto9138|                  
9139,31,texto9139|                  
9140,32,texto9140|                  
9141,66,texto9141|                  
9142,19,texto9142|                  
9143,18,texto9143|                  
9144,48,texto9144|                  
9145,66,texto9145|                  
9146,37,texto9146|                  
9147,86,texto9147|                  
9148,95,texto9148|                  
9149,81,texto9149|                  
9150,18,texto9150|                  
9151,69,texto9151|                  
9152,20,texto9152|                  
9153,53,texto9153|                  
9154,23,texto9154|                  
9155,61,texto9155|                  
9156,5,texto9156|                   
9157,84,texto9157|                  
9158,56,texto9158|                  
9159,55,texto9159|                  
9160,33,texto9160|                  
9161,30,texto9161|                  
9162,52,texto9162|                  
9163,25,texto9163|                  
9164,4,texto9164|                   
9165,16,texto9165|                  
9166,44,texto9166|                  
9167,65,texto9167|                  
9168,22,texto9168|                  
9169,9,texto9169|                   
9170,35,texto9170|                  
9171,33,texto9171|                  
9172,90,texto9172|                  
9173,60,texto9173|                  
9174,13,texto9174|                  
9175,6,texto9175|                   
9176,80,texto9176|                  
9177,29,texto9177|                  
9178,33,texto9178|                  
9179,71,texto9179|                  
9180,20,texto9180|                  
9181,11,texto9181|                  
9182,68,texto9182|                  
9183,15,texto9183|                  
9184,42,texto9184|                  
9185,11,texto9185|                  
9186,48,texto9186|                  
9187,72,texto9187|                  
9188,96,texto9188|                  
9189,28,texto9189|                  
9190,95,texto9190|                  
9191,39,texto9191|                  
9192,88,texto9192|                  
9193,58,texto9193|                  
9194,12,texto9194|                  
9195,26,texto9195|                  
9196,31,texto9196|                  
9197,12,texto9197|                  
9198,21,texto9198|                  
9199,43,texto9199|                  
9200,36,texto9200|                  
9201,71,texto9201|                  
9202,61,texto9202|                  
9203,78,texto9203|                  
9204,39,texto9204|                  
9205,2,texto9205|                   
9206,49,texto9206|                  
9207,55,texto9207|                  
9208,6,texto9208|                   
9209,42,texto9209|                  
9210,38,texto9210|                  
9211,73,texto9211|                  
9212,79,texto9212|                  
9213,98,texto9213|                  
9214,44,texto9214|                  
9215,92,texto9215|                  
9216,94,texto9216|                  
9217,36,texto9217|                  
9218,39,texto9218|                  
9219,9,texto9219|                   
9220,83,texto9220|                  
9221,26,texto9221|                  
9222,10,texto9222|                  
9223,37,texto9223|                  
9224,58,texto9224|                  
9225,70,texto9225|                  
9226,74,texto9226|                  
9227,93,texto9227|                  
9228,98,texto9228|                  
9229,39,texto9229|                  
9230,32,texto9230|                  
9231,48,texto9231|                  
9232,25,texto9232|                  
9233,50,texto9233|                  
9234,84,texto9234|                  
9235,30,texto9235|                  
9236,55,texto9236|                  
9237,87,texto9237|                  
9238,76,texto9238|                  
9239,29,texto9239|                  
9240,67,texto9240|                  
9241,95,texto9241|                  
9242,4,texto9242|                   
9243,31,texto9243|                  
9244,2,texto9244|                   
9245,69,texto9245|                  
9246,80,texto9246|                  
9247,42,texto9247|                  
9248,74,texto9248|                  
9249,93,texto9249|                  
9250,78,texto9250|                  
9251,31,texto9251|                  
9252,44,texto9252|                  
9253,18,texto9253|                  
9254,59,texto9254|                  
9255,10,texto9255|                  
9256,52,texto9256|                  
9257,55,texto9257|                  
9258,67,texto9258|                  
9259,27,texto9259|                  
9260,16,texto9260|                  
9261,32,texto9261|                  
9262,79,texto9262|                  
9263,95,texto9263|                  
9264,27,texto9264|                  
9265,60,texto9265|                  
9266,64,texto9266|                  
9267,59,texto9267|                  
9268,25,texto9268|                  
9269,62,texto9269|                  
9270,22,texto9270|                  
9271,38,texto9271|                  
9272,40,texto9272|                  
9273,79,texto9273|                  
9274,88,texto9274|                  
9275,33,texto9275|                  
9276,1,texto9276|                   
9277,44,texto9277|                  
9278,38,texto9278|                  
9279,92,texto9279|                  
9280,53,texto9280|                  
9281,96,texto9281|                  
9282,58,texto9282|                  
9283,81,texto9283|                  
9284,28,texto9284|                  
9285,93,texto9285|                  
9286,97,texto9286|                  
9287,4,texto9287|                   
9288,98,texto9288|                  
9289,36,texto9289|                  
9290,94,texto9290|                  
9291,2,texto9291|                   
9292,22,texto9292|                  
9293,25,texto9293|                  
9294,20,texto9294|                  
9295,69,texto9295|                  
9296,41,texto9296|                  
9297,98,texto9297|                  
9298,66,texto9298|                  
9299,29,texto9299|                  
9300,18,texto9300|                  
9301,59,texto9301|                  
9302,90,texto9302|                  
9303,39,texto9303|                  
9304,91,texto9304|                  
9305,56,texto9305|                  
9306,87,texto9306|                  
9307,53,texto9307|                  
9308,33,texto9308|                  
9309,58,texto9309|                  
9310,84,texto9310|                  
9311,86,texto9311|                  
9312,33,texto9312|                  
9313,71,texto9313|                  
9314,37,texto9314|                  
9315,69,texto9315|                  
9316,34,texto9316|                  
9317,43,texto9317|                  
9318,71,texto9318|                  
9319,78,texto9319|                  
9320,32,texto9320|                  
9321,30,texto9321|                  
9322,23,texto9322|                  
9323,11,texto9323|                  
9324,44,texto9324|                  
9325,49,texto9325|                  
9326,30,texto9326|                  
9327,48,texto9327|                  
9328,42,texto9328|                  
9329,67,texto9329|                  
9330,87,texto9330|                  
9331,61,texto9331|                  
9332,50,texto9332|                  
9333,19,texto9333|                  
9334,81,texto9334|                  
9335,61,texto9335|                  
9336,76,texto9336|                  
9337,59,texto9337|                  
9338,36,texto9338|                  
9339,10,texto9339|                  
9340,43,texto9340|                  
9341,57,texto9341|                  
9342,98,texto9342|                  
9343,78,texto9343|                  
9344,97,texto9344|                  
9345,70,texto9345|                  
9346,89,texto9346|                  
9347,75,texto9347|                  
9348,3,texto9348|                   
9349,64,texto9349|                  
9350,75,texto9350|                  
9351,76,texto9351|                  
9352,27,texto9352|                  
9353,16,texto9353|                  
9354,13,texto9354|                  
9355,29,texto9355|                  
9356,74,texto9356|                  
9357,78,texto9357|                  
9358,40,texto9358|                  
9359,55,texto9359|                  
9360,20,texto9360|                  
9361,68,texto9361|                  
9362,20,texto9362|                  
9363,9,texto9363|                   
9364,37,texto9364|                  
9365,21,texto9365|                  
9366,50,texto9366|                  
9367,44,texto9367|                  
9368,80,texto9368|                  
9369,13,texto9369|                  
9370,5,texto9370|                   
9371,28,texto9371|                  
9372,37,texto9372|                  
9373,62,texto9373|                  
9374,27,texto9374|                  
9375,10,texto9375|                  
9376,55,texto9376|                  
9377,6,texto9377|                   
9378,9,texto9378|                   
9379,8,texto9379|                   
9380,86,texto9380|                  
9381,89,texto9381|                  
9382,8,texto9382|                   
9383,26,texto9383|                  
9384,2,texto9384|                   
9385,99,texto9385|                  
9386,10,texto9386|                  
9387,26,texto9387|                  
9388,61,texto9388|                  
9389,97,texto9389|                  
9390,50,texto9390|                  
9391,60,texto9391|                  
9392,56,texto9392|                  
9393,92,texto9393|                  
9394,57,texto9394|                  
9395,75,texto9395|                  
9396,31,texto9396|                  
9397,75,texto9397|                  
9398,41,texto9398|                  
9399,30,texto9399|                  
9400,51,texto9400|                  
9401,28,texto9401|                  
9402,95,texto9402|                  
9403,26,texto9403|                  
9404,29,texto9404|                  
9405,84,texto9405|                  
9406,94,texto9406|                  
9407,64,texto9407|                  
9408,8,texto9408|                   
9409,62,texto9409|                  
9410,43,texto9410|                  
9411,80,texto9411|                  
9412,81,texto9412|                  
9413,43,texto9413|                  
9414,15,texto9414|                  
9415,87,texto9415|                  
9416,70,texto9416|                  
9417,90,texto9417|                  
9418,82,texto9418|                  
9419,82,texto9419|                  
9420,87,texto9420|                  
9421,18,texto9421|                  
9422,58,texto9422|                  
9423,88,texto9423|                  
9424,46,texto9424|                  
9425,27,texto9425|                  
9426,5,texto9426|                   
9427,10,texto9427|                  
9428,21,texto9428|                  
9429,47,texto9429|                  
9430,8,texto9430|                   
9431,10,texto9431|                  
9432,91,texto9432|                  
9433,44,texto9433|                  
9434,21,texto9434|                  
9435,46,texto9435|                  
9436,44,texto9436|                  
9437,50,texto9437|                  
9438,80,texto9438|                  
9439,87,texto9439|                  
9440,82,texto9440|                  
9441,21,texto9441|                  
9442,52,texto9442|                  
9443,80,texto9443|                  
9444,18,texto9444|                  
9445,83,texto9445|                  
9446,61,texto9446|                  
9447,55,texto9447|                  
9448,95,texto9448|                  
9449,87,texto9449|                  
9450,92,texto9450|                  
9451,50,texto9451|                  
9452,67,texto9452|                  
9453,68,texto9453|                  
9454,91,texto9454|                  
9455,33,texto9455|                  
9456,20,texto9456|                  
9457,58,texto9457|                  
9458,58,texto9458|                  
9459,99,texto9459|                  
9460,23,texto9460|                  
9461,1,texto9461|                   
9462,6,texto9462|                   
9463,78,texto9463|                  
9464,60,texto9464|                  
9465,90,texto9465|                  
9466,69,texto9466|                  
9467,65,texto9467|                  
9468,81,texto9468|                  
9469,76,texto9469|                  
9470,42,texto9470|                  
9471,33,texto9471|                  
9472,42,texto9472|                  
9473,19,texto9473|                  
9474,75,texto9474|                  
9475,57,texto9475|                  
9476,59,texto9476|                  
9477,47,texto9477|                  
9478,52,texto9478|                  
9479,37,texto9479|                  
9480,42,texto9480|                  
9481,84,texto9481|                  
9482,52,texto9482|                  
9483,4,texto9483|                   
9484,53,texto9484|                  
9485,21,texto9485|                  
9486,44,texto9486|                  
9487,86,texto9487|                  
9488,31,texto9488|                  
9489,97,texto9489|                  
9490,44,texto9490|                  
9491,71,texto9491|                  
9492,11,texto9492|                  
9493,13,texto9493|                  
9494,60,texto9494|                  
9495,42,texto9495|                  
9496,6,texto9496|                   
9497,89,texto9497|                  
9498,46,texto9498|                  
9499,65,texto9499|                  
9500,78,texto9500|                  
9501,16,texto9501|                  
9502,70,texto9502|                  
9503,52,texto9503|                  
9504,66,texto9504|                  
9505,92,texto9505|                  
9506,93,texto9506|                  
9507,56,texto9507|                  
9508,2,texto9508|                   
9509,95,texto9509|                  
9510,47,texto9510|                  
9511,14,texto9511|                  
9512,14,texto9512|                  
9513,34,texto9513|                  
9514,63,texto9514|                  
9515,27,texto9515|                  
9516,28,texto9516|                  
9517,1,texto9517|                   
9518,49,texto9518|                  
9519,76,texto9519|                  
9520,31,texto9520|                  
9521,44,texto9521|                  
9522,30,texto9522|                  
9523,40,texto9523|                  
9524,74,texto9524|                  
9525,96,texto9525|                  
9526,79,texto9526|                  
9527,19,texto9527|                  
9528,38,texto9528|                  
9529,90,texto9529|                  
9530,88,texto9530|                  
9531,33,texto9531|                  
9532,20,texto9532|                  
9533,47,texto9533|                  
9534,34,texto9534|                  
9535,24,texto9535|                  
9536,36,texto9536|                  
9537,47,texto9537|                  
9538,21,texto9538|                  
9539,93,texto9539|                  
9540,29,texto9540|                  
9541,14,texto9541|                  
9542,29,texto9542|                  
9543,51,texto9543|                  
9544,80,texto9544|                  
9545,1,texto9545|                   
9546,65,texto9546|                  
9547,6,texto9547|                   
9548,37,texto9548|                  
9549,13,texto9549|                  
9550,79,texto9550|                  
9551,74,texto9551|                  
9552,75,texto9552|                  
9553,22,texto9553|                  
9554,26,texto9554|                  
9555,57,texto9555|                  
9556,86,texto9556|                  
9557,52,texto9557|                  
9558,68,texto9558|                  
9559,60,texto9559|                  
9560,40,texto9560|                  
9561,92,texto9561|                  
9562,50,texto9562|                  
9563,77,texto9563|                  
9564,12,texto9564|                  
9565,4,texto9565|                   
9566,12,texto9566|                  
9567,69,texto9567|                  
9568,64,texto9568|                  
9569,93,texto9569|                  
9570,38,texto9570|                  
9571,21,texto9571|                  
9572,18,texto9572|                  
9573,77,texto9573|                  
9574,81,texto9574|                  
9575,18,texto9575|                  
9576,50,texto9576|                  
9577,57,texto9577|                  
9578,35,texto9578|                  
9579,59,texto9579|                  
9580,66,texto9580|                  
9581,46,texto9581|                  
9582,8,texto9582|                   
9583,95,texto9583|                  
9584,72,texto9584|                  
9585,6,texto9585|                   
9586,97,texto9586|                  
9587,25,texto9587|                  
9588,14,texto9588|                  
9589,13,texto9589|                  
9590,12,texto9590|                  
9591,77,texto9591|                  
9592,32,texto9592|                  
9593,77,texto9593|                  
9594,52,texto9594|                  
9595,73,texto9595|                  
9596,27,texto9596|                  
9597,50,texto9597|                  
9598,96,texto9598|                  
9599,11,texto9599|                  
9600,30,texto9600|                  
9601,36,texto9601|                  
9602,13,texto9602|                  
9603,74,texto9603|                  
9604,22,texto9604|                  
9605,84,texto9605|                  
9606,15,texto9606|                  
9607,42,texto9607|                  
9608,12,texto9608|                  
9609,3,texto9609|                   
9610,79,texto9610|                  
9611,31,texto9611|                  
9612,50,texto9612|                  
9613,32,texto9613|                  
9614,15,texto9614|                  
9615,74,texto9615|                  
9616,68,texto9616|                  
9617,90,texto9617|                  
9618,35,texto9618|                  
9619,68,texto9619|                  
9620,56,texto9620|                  
9621,74,texto9621|                  
9622,89,texto9622|                  
9623,91,texto9623|                  
9624,15,texto9624|                  
9625,79,texto9625|                  
9626,87,texto9626|                  
9627,86,texto9627|                  
9628,91,texto9628|                  
9629,88,texto9629|                  
9630,69,texto9630|                  
9631,36,texto9631|                  
