id,nombre,dpto
7556,nombre7556,65
7557,nombre7557,27
7558,nombre7558,20
7559,nombre7559,41
7560,nombre7560,58
7561,nombre7561,6
7562,nombre7562,36
7563,nombre7563,48
7564,nombre7564,14
7565,nombre7565,100
7566,nombre7566,29
7567,nombre7567,92
7568,nombre7568,96
7569,nombre7569,7
7570,nombre7570,15
7571,nombre7571,40
7572,nombre7572,77
7573,nombre7573,62
7574,nombre7574,89
7575,nombre7575,32
7576,nombre7576,31
7577,nombre7577,48
7578,nombre7578,40
7579,nombre7579,53
7580,nombre7580,90
7581,nombre7581,36
7582,nombre7582,3
7583,nombre7583,56
7584,nombre7584,100
7585,nombre7585,10
7586,nombre7586,82
7587,nombre7587,33
7588,nombre7588,83
7589,nombre7589,38
7590,nombre7590,54
7591,nombre7591,96
7592,nombre7592,83
7593,nombre7593,62
7594,nombre7594,1111,
7595,nombre7595,50
7596,nombre7596,64
7597,nombre7597,42
7598,nombre7598,50
7599,nombre7599,3
7600,nombre7600,65
7601,nombre7601,30
7602,nombre7602,2
7603,nombre7603,60
7604,nombre7604,57
7605,nombre7605,13
7606,nombre7606,49
7607,nombre7607,100
7608,nombre7608,27
7609,nombre7609,100
7610,nombre7610,41
7611,nombre7611,97
7612,nombre7612,68
7613,nombre7613,77
7614,nombre7614,89
7615,nombre7615,2
7616,nombre7616,28
7617,nombre7617,45
7618,nombre7618,74
7619,nombre7619,50
7620,nombre7620,83
7621,nombre7621,61
7622,nombre7622,77
7623,nombre7623,30
7624,nombre7624,46
7625,nombre7625,75
7626,nombre7626,77
7627,nombre7627,38
7628,nombre7628,7
7629,nombre7629,13
7630,nombre7630,90
7631,nombre7631,38
7632,nombre7632,93
7633,nombre7633,86
7634,nombre7634,35
7635,nombre7635,51
7636,nombre7636,58
7637,nombre7637,57
7638,nombre7638,44
7639,nombre7639,48
7640,nombre7640,51
7641,nombre7641,85
7642,nombre7642,60
7643,nombre7643,10
7644,nombre7644,19
7645,nombre7645,9
7646,nombre7646,90
7647,nombre7647,74
7648,nombre7648,47
7649,nombre7649,52
7650,nombre7650,55
7651,nombre7651,66
7652,nombre7652,27
7653,nombre7653,38
7654,nombre7654,98
7655,nombre7655,84
7656,nombre7656,39
7657,nombre7657,30
7658,nombre7658,55
7659,nombre7659,46
7660,nombre7660,89
7661,nombre7661,17
7662,nombre7662,94
7663,nombre7663,72
7664,nombre7664,17
7665,nombre7665,84
7666,nombre7666,72
7667,nombre7667,98
7668,nombre7668,4
7669,nombre7669,40
7670,nombre7670,82
7671,nombre7671,67
7672,nombre7672,83
7673,nombre7673,19
7674,nombre7674,94
7675,nombre7675,63
7676,nombre7676,94
7677,nombre7677,86
7678,nombre7678,50
7679,nombre7679,17
7680,nombre7680,65
7681,nombre7681,84
7682,nombre7682,22
7683,nombre7683,5
7684,nombre7684,27
7685,nombre7685,31
7686,nombre7686,99
7687,nombre7687,57
7688,nombre7688,86
7689,nombre7689,34
7690,nombre7690,85
7691,nombre7691,73
7692,nombre7692,92
7693,nombre7693,67
7694,nombre7694,19
7695,nombre7695,16
7696,nombre7696,28
7697,nombre7697,18
7698,nombre7698,40
7699,nombre7699,96
7700,nombre7700,68
7701,nombre7701,16
7702,nombre7702,30
7703,nombre7703,53
7704,nombre7704,74
7705,nombre7705,65
7706,nombre7706,65
7707,nombre7707,98
7708,nombre7708,55
7709,nombre7709,21
7710,nombre7710,38
7711,nombre7711,76
7712,nombre7712,1111,
7713,nombre7713,71
7714,nombre7714,100
7715,nombre7715,75
7716,nombre7716,82
7717,nombre7717,60
7718,nombre7718,75
7719,nombre7719,33
7720,nombre7720,40
7721,nombre7721,47
7722,nombre7722,82
7723,nombre7723,49
7724,nombre7724,1111,
7725,nombre7725,58
7726,nombre7726,72
7727,nombre7727,6
7728,nombre7728,80
7729,nombre7729,1111,
7730,nombre7730,77
7731,nombre7731,3
7732,nombre7732,45
7733,nombre7733,40
7734,nombre7734,79
7735,nombre7735,53
7736,nombre7736,87
7737,nombre7737,64
7738,nombre7738,31
7739,nombre7739,58
7740,nombre7740,90
7741,nombre7741,93
7742,nombre7742,19
7743,nombre7743,81
7744,nombre7744,82
7745,nombre7745,71
7746,nombre7746,70
7747,nombre7747,88
7748,nombre7748,66
7749,nombre7749,85
7750,nombre7750,20
7751,nombre7751,3
7752,nombre7752,74
7753,nombre7753,58
7754,nombre7754,5
7755,nombre7755,47
7756,nombre7756,61
7757,nombre7757,96
7758,nombre7758,21
7759,nombre7759,4
7760,nombre7760,21
7761,nombre7761,38
7762,nombre7762,62
7763,nombre7763,71
7764,nombre7764,59
7765,nombre7765,62
7766,nombre7766,71
7767,nombre7767,54
7768,nombre7768,56
7769,nombre7769,61
7770,nombre7770,17
7771,nombre7771,7
7772,nombre7772,84
7773,nombre7773,57
7774,nombre7774,71
7775,nombre7775,78
7776,nombre7776,27
7777,nombre7777,16
7778,nombre7778,82
7779,nombre7779,59
7780,nombre7780,34
7781,nombre7781,5
7782,nombre7782,48
7783,nombre7783,89
7784,nombre7784,14
7785,nombre7785,64
7786,nombre7786,58
7787,nombre7787,26
7788,nombre7788,66
7789,nombre7789,45
7790,nombre7790,44
7791,nombre7791,26
7792,nombre7792,51
7793,nombre7793,50
7794,nombre7794,40
7795,nombre7795,48
7796,nombre7796,27
7797,nombre7797,64
7798,nombre7798,28
7799,nombre7799,87
7800,nombre7800,14
7801,nombre7801,38
7802,nombre7802,22
7803,nombre7803,26
7804,nombre7804,74
7805,nombre7805,63
7806,nombre7806,30
7807,nombre7807,85
7809,nombre7809,93
7810,nombre7810,58
7811,nombre7811,91
7812,nombre7812,82
7813,nombre7813,50
7814,nombre7814,75
7815,nombre7815,14
7816,nombre7816,60
7817,nombre7817,14
7818,nombre7818,35
7819,nombre7819,46
7820,nombre7820,40
7821,nombre7821,100
7822,nombre7822,1111,
7823,nombre7823,78
7824,nombre7824,91
7825,nombre7825,66
7826,nombre7826,5
7827,nombre7827,26
7828,nombre7828,9
7829,nombre7829,94
7830,nombre7830,89
7831,nombre7831,27
7832,nombre7832,43
7833,nombre7833,69
7834,nombre7834,59
7835,nombre7835,36
7836,nombre7836,38
7837,nombre7837,95
7838,nombre7838,12
7839,nombre7839,42
7840,nombre7840,77
7842,nombre7842,2
7843,nombre7843,11
7844,nombre7844,88
7845,nombre7845,86
7846,nombre7846,15
7848,nombre7848,96
7849,nombre7849,37
7850,nombre7850,10
7851,nombre7851,20
7852,nombre7852,26
7853,nombre7853,35
7854,nombre7854,27
7855,nombre7855,26
7856,nombre7856,94
7857,nombre7857,73
7858,nombre7858,96
7859,nombre7859,18
7860,nombre7860,91
7861,nombre7861,27
7862,nombre7862,91
7863,nombre7863,26
7864,nombre7864,28
7865,nombre7865,12
7866,nombre7866,4
7867,nombre7867,47
7868,nombre7868,13
7869,nombre7869,86
7870,nombre7870,69
7871,nombre7871,31
7872,nombre7872,6
7873,nombre7873,29
7874,nombre7874,23
7875,nombre7875,30
7876,nombre7876,14
7877,nombre7877,60
7878,nombre7878,40
7879,nombre7879,26
7880,nombre7880,79
7881,nombre7881,59
7882,nombre7882,56
7883,nombre7883,56
7884,nombre7884,81
7885,nombre7885,58
7886,nombre7886,60
7887,nombre7887,51
7888,nombre7888,36
7889,nombre7889,55
7890,nombre7890,2
7891,nombre7891,12
7892,nombre7892,73
7893,nombre7893,1111,
7894,nombre7894,16
7895,nombre7895,15
7896,nombre7896,61
7897,nombre7897,51
7898,nombre7898,8
7900,nombre7900,92
7901,nombre7901,87
7902,nombre7902,25
7903,nombre7903,45
7904,nombre7904,41
7905,nombre7905,43
7906,nombre7906,35
7908,nombre7908,82
7909,nombre7909,58
7910,nombre7910,25
7911,nombre7911,52
7912,nombre7912,3
7913,nombre7913,57
7914,nombre7914,82
7915,nombre7915,94
7916,nombre7916,13
7917,nombre7917,49
7918,nombre7918,31
7919,nombre7919,62
7920,nombre7920,60
7921,nombre7921,83
7922,nombre7922,42
7923,nombre7923,87
7924,nombre7924,17
7925,nombre7925,10
7926,nombre7926,7
7927,nombre7927,54
7928,nombre7928,36
7929,nombre7929,61
7930,nombre7930,54
7931,nombre7931,50
7932,nombre7932,69
7933,nombre7933,91
7934,nombre7934,57
7935,nombre7935,3
7936,nombre7936,45
7937,nombre7937,43
7938,nombre7938,28
7939,nombre7939,18
7940,nombre7940,84
7941,nombre7941,92
7942,nombre7942,41
7943,nombre7943,85
7944,nombre7944,94
7945,nombre7945,43
7946,nombre7946,72
7947,nombre7947,88
7948,nombre7948,65
7949,nombre7949,85
7950,nombre7950,42
7951,nombre7951,62
7952,nombre7952,28
7953,nombre7953,81
7954,nombre7954,12
7955,nombre7955,49
7956,nombre7956,97
7957,nombre7957,95
7958,nombre7958,58
7959,nombre7959,20
7960,nombre7960,77
7961,nombre7961,50
7962,nombre7962,33
7963,nombre7963,83
7964,nombre7964,37
7965,nombre7965,72
7966,nombre7966,82
7967,nombre7967,91
7968,nombre7968,33
7969,nombre7969,46
7970,nombre7970,78
7971,nombre7971,52
7972,nombre7972,87
7973,nombre7973,51
7974,nombre7974,99
7975,nombre7975,30
7976,nombre7976,6
7977,nombre7977,92
7978,nombre7978,74
7979,nombre7979,93
7980,nombre7980,41
7981,nombre7981,31
7982,nombre7982,59
7983,nombre7983,58
7984,nombre7984,33
7985,nombre7985,7
7986,nombre7986,98
7987,nombre7987,30
7988,nombre7988,89
7989,nombre7989,70
7990,nombre7990,94
7991,nombre7991,62
7992,nombre7992,1111,
7993,nombre7993,4
7994,nombre7994,13
7995,nombre7995,91
7996,nombre7996,45
7997,nombre7997,94
7998,nombre7998,13
7999,nombre7999,96
8000,nombre8000,85
8001,nombre8001,68
8002,nombre8002,52
8003,nombre8003,32
8004,nombre8004,70
8005,nombre8005,42
8006,nombre8006,53
8007,nombre8007,94
8008,nombre8008,78
8009,nombre8009,64
8010,nombre8010,5
8011,nombre8011,55
8012,nombre8012,57
8013,nombre8013,30
8014,nombre8014,39
8015,nombre8015,75
8016,nombre8016,3
8017,nombre8017,60
8018,nombre8018,14
8019,nombre8019,9
8020,nombre8020,49
8021,nombre8021,41
8022,nombre8022,22
8023,nombre8023,23
8024,nombre8024,91
8025,nombre8025,75
8026,nombre8026,88
8027,nombre8027,43
8028,nombre8028,9
8029,nombre8029,98
8030,nombre8030,59
8031,nombre8031,14
8032,nombre8032,82
8033,nombre8033,14
8034,nombre8034,26
8035,nombre8035,10
8036,nombre8036,3
8037,nombre8037,74
8038,nombre8038,61
8039,nombre8039,67
8040,nombre8040,13
8041,nombre8041,99
8042,nombre8042,20
8043,nombre8043,18
8044,nombre8044,81
8045,nombre8045,33
8046,nombre8046,38
8047,nombre8047,100
8048,nombre8048,53
8049,nombre8049,68
8050,nombre8050,36
8051,nombre8051,63
8052,nombre8052,40
8053,nombre8053,93
8054,nombre8054,16
8055,nombre8055,37
8056,nombre8056,61
8057,nombre8057,79
8058,nombre8058,98
8059,nombre8059,67
8060,nombre8060,89
8061,nombre8061,27
8062,nombre8062,56
8063,nombre8063,26
8064,nombre8064,5
8065,nombre8065,57
8066,nombre8066,49
8067,nombre8067,82
8068,nombre8068,70
8069,nombre8069,68
8070,nombre8070,13
8071,nombre8071,25
8072,nombre8072,62
8073,nombre8073,33
8074,nombre8074,19
8075,nombre8075,16
8076,nombre8076,38
8077,nombre8077,91
8078,nombre8078,21
8079,nombre8079,67
8080,nombre8080,78
8081,nombre8081,42
8082,nombre8082,1111,
8083,nombre8083,49
8084,nombre8084,25
8085,nombre8085,76
8086,nombre8086,9
8087,nombre8087,58
8088,nombre8088,59
8089,nombre8089,71
8090,nombre8090,5
8091,nombre8091,85
8092,nombre8092,7
8093,nombre8093,87
8094,nombre8094,59
8095,nombre8095,35
8096,nombre8096,48
8097,nombre8097,91
8098,nombre8098,33
8099,nombre8099,18
8100,nombre8100,91
8101,nombre8101,91
8102,nombre8102,10
8103,nombre8103,40
8104,nombre8104,93
8105,nombre8105,44
8106,nombre8106,61
8107,nombre8107,20
8108,nombre8108,84
8109,nombre8109,28
8110,nombre8110,36
8111,nombre8111,65
8112,nombre8112,62
8113,nombre8113,30
8114,nombre8114,43
8115,nombre8115,71
8116,nombre8116,20
8117,nombre8117,76
8118,nombre8118,47
8119,nombre8119,9
8120,nombre8120,3
8121,nombre8121,51
8122,nombre8122,89
8124,nombre8124,16
8125,nombre8125,63
8126,nombre8126,49
8127,nombre8127,57
8128,nombre8128,61
8129,nombre8129,85
8130,nombre8130,55
8131,nombre8131,86
8132,nombre8132,85
8133,nombre8133,32
8134,nombre8134,68
8135,nombre8135,68
8136,nombre8136,15
8137,nombre8137,40
8138,nombre8138,89
8139,nombre8139,81
8140,nombre8140,38
8141,nombre8141,32
8142,nombre8142,69
8143,nombre8143,50
8144,nombre8144,30
8145,nombre8145,47
8146,nombre8146,92
8147,nombre8147,89
8148,nombre8148,68
8149,nombre8149,16
8150,nombre8150,77
8151,nombre8151,32
8152,nombre8152,79
8153,nombre8153,87
8154,nombre8154,34
8155,nombre8155,97
8156,nombre8156,74
8157,nombre8157,34
8158,nombre8158,62
8159,nombre8159,27
8160,nombre8160,99
8162,nombre8162,37
8163,nombre8163,31
8165,nombre8165,53
8166,nombre8166,41
8167,nombre8167,20
8168,nombre8168,92
8169,nombre8169,12
8171,nombre8171,78
8172,nombre8172,14
8173,nombre8173,16
8174,nombre8174,72
8175,nombre8175,86
8176,nombre8176,65
8177,nombre8177,50
8178,nombre8178,4
8179,nombre8179,89
8180,nombre8180,8
8181,nombre8181,58
8182,nombre8182,81
8183,nombre8183,63
8184,nombre8184,37
8185,nombre8185,59
8186,nombre8186,81
8187,nombre8187,98
8188,nombre8188,79
8189,nombre8189,23
8190,nombre8190,95
8191,nombre8191,1111,
8192,nombre8192,50
8193,nombre8193,65
8194,nombre8194,1111,
8195,nombre8195,85
8196,nombre8196,81
8197,nombre8197,52
8198,nombre8198,82
8199,nombre8199,77
8200,nombre8200,7
8201,nombre8201,85
8202,nombre8202,96
8203,nombre8203,15
8204,nombre8204,39
8205,nombre8205,35
8206,nombre8206,72
8207,nombre8207,50
8208,nombre8208,49
8209,nombre8209,16
8210,nombre8210,88
8211,nombre8211,85
8212,nombre8212,84
8213,nombre8213,60
8214,nombre8214,52
8215,nombre8215,42
8216,nombre8216,68
8217,nombre8217,9
8218,nombre8218,67
8219,nombre8219,54
8220,nombre8220,23
8221,nombre8221,58
8222,nombre8222,38
8223,nombre8223,49
8224,nombre8224,10
8225,nombre8225,80
8226,nombre8226,93
8227,nombre8227,43
8228,nombre8228,25
8229,nombre8229,96
8230,nombre8230,17
8231,nombre8231,63
8232,nombre8232,91
8233,nombre8233,90
8234,nombre8234,11
8235,nombre8235,31
8236,nombre8236,83
8237,nombre8237,14
8238,nombre8238,44
8239,nombre8239,95
8240,nombre8240,40
8241,nombre8241,83
8242,nombre8242,16
8243,nombre8243,17
8244,nombre8244,71
8245,nombre8245,75
8246,nombre8246,45
8247,nombre8247,33
8248,nombre8248,76
8249,nombre8249,63
8250,nombre8250,49
8251,nombre8251,7
8252,nombre8252,3
8253,nombre8253,74
8254,nombre8254,42
8255,nombre8255,91
8256,nombre8256,56
8257,nombre8257,86
8258,nombre8258,52
8259,nombre8259,97
8260,nombre8260,8
8261,nombre8261,79
8262,nombre8262,5
8263,nombre8263,77
8264,nombre8264,19
8265,nombre8265,47
8266,nombre8266,66
8267,nombre8267,19
8268,nombre8268,43
8269,nombre8269,33
8270,nombre8270,98
8271,nombre8271,83
8272,nombre8272,3
8273,nombre8273,60
8274,nombre8274,63
8275,nombre8275,56
8276,nombre8276,17
8277,nombre8277,19
8278,nombre8278,68
8279,nombre8279,7
8280,nombre8280,22
8281,nombre8281,59
8282,nombre8282,63
8283,nombre8283,1111,
8284,nombre8284,44
8285,nombre8285,35
8286,nombre8286,66
8287,nombre8287,30
8288,nombre8288,78
8289,nombre8289,81
8290,nombre8290,91
8291,nombre8291,100
8292,nombre8292,41
8293,nombre8293,91
8294,nombre8294,99
8295,nombre8295,58
8296,nombre8296,96
8297,nombre8297,3
8298,nombre8298,31
8299,nombre8299,4
8300,nombre8300,50
8301,nombre8301,79
8302,nombre8302,85
8303,nombre8303,74
8304,nombre8304,30
8305,nombre8305,77
8306,nombre8306,26
8307,nombre8307,92
8308,nombre8308,82
8309,nombre8309,42
8310,nombre8310,12
8311,nombre8311,18
8312,nombre8312,2
8313,nombre8313,62
8314,nombre8314,84
8315,nombre8315,50
8316,nombre8316,83
8317,nombre8317,59
8318,nombre8318,12
8319,nombre8319,76
8320,nombre8320,68
8321,nombre8321,96
8322,nombre8322,72
8323,nombre8323,98
8324,nombre8324,38
8325,nombre8325,30
8326,nombre8326,70
8327,nombre8327,4
8328,nombre8328,74
8329,nombre8329,90
8330,nombre8330,11
8331,nombre8331,56
8332,nombre8332,43
8333,nombre8333,5
8334,nombre8334,74
8335,nombre8335,31
8336,nombre8336,69
8337,nombre8337,49
8338,nombre8338,71
8339,nombre8339,8
8340,nombre8340,49
8341,nombre8341,74
8342,nombre8342,29
8343,nombre8343,70
8344,nombre8344,30
8345,nombre8345,57
8346,nombre8346,55
8347,nombre8347,20
8348,nombre8348,38
8349,nombre8349,69
8350,nombre8350,92
8351,nombre8351,59
8352,nombre8352,82
8353,nombre8353,68
8354,nombre8354,51
8355,nombre8355,89
8356,nombre8356,63
8357,nombre8357,76
8358,nombre8358,99
8359,nombre8359,28
8360,nombre8360,90
8361,nombre8361,47
8362,nombre8362,27
8363,nombre8363,82
8364,nombre8364,15
8365,nombre8365,18
8366,nombre8366,67
8367,nombre8367,62
8368,nombre8368,33
8369,nombre8369,67
8370,nombre8370,88
8371,nombre8371,64
8372,nombre8372,30
8373,nombre8373,74
8374,nombre8374,3
8375,nombre8375,91
8376,nombre8376,52
8377,nombre8377,54
8378,nombre8378,38
8379,nombre8379,86
8380,nombre8380,38
8381,nombre8381,60
8382,nombre8382,49
8383,nombre8383,89
8384,nombre8384,41
8385,nombre8385,64
8386,nombre8386,31
8387,nombre8387,72
8388,nombre8388,45
8389,nombre8389,37
8390,nombre8390,21
8391,nombre8391,73
8392,nombre8392,3
8393,nombre8393,63
8394,nombre8394,64
8395,nombre8395,42
8396,nombre8396,13
8397,nombre8397,53
8398,nombre8398,6
8399,nombre8399,91
8400,nombre8400,79
8401,nombre8401,12
8402,nombre8402,16
8403,nombre8403,54
8404,nombre8404,31
8405,nombre8405,36
8406,nombre8406,53
8407,nombre8407,16
8408,nombre8408,15
8409,nombre8409,80
8410,nombre8410,59
8411,nombre8411,98
8412,nombre8412,16
8413,nombre8413,51
8414,nombre8414,82
8415,nombre8415,51
8416,nombre8416,41
8417,nombre8417,19
8418,nombre8418,28
8419,nombre8419,47
8420,nombre8420,3
8421,nombre8421,77
8422,nombre8422,7
8423,nombre8423,34
8424,nombre8424,100
8425,nombre8425,97
8426,nombre8426,76
8427,nombre8427,71
8429,nombre8429,95
8430,nombre8430,36
8431,nombre8431,30
8432,nombre8432,45
8433,nombre8433,10
8434,nombre8434,28
8435,nombre8435,85
8436,nombre8436,57
8437,nombre8437,31
8438,nombre8438,46
8439,nombre8439,28
8440,nombre8440,85
8441,nombre8441,16
8442,nombre8442,98
8443,nombre8443,78
8444,nombre8444,82
8445,nombre8445,3
8446,nombre8446,4
8447,nombre8447,94
8448,nombre8448,21
8449,nombre8449,54
8450,nombre8450,97
8451,nombre8451,30
8452,nombre8452,96
8453,nombre8453,72
8454,nombre8454,50
8455,nombre8455,67
8456,nombre8456,22
8457,nombre8457,34
8458,nombre8458,48
8459,nombre8459,8
8460,nombre8460,59
8461,nombre8461,51
8462,nombre8462,17
8463,nombre8463,41
8464,nombre8464,95
8465,nombre8465,72
8466,nombre8466,17
8467,nombre8467,60
8468,nombre8468,20
8469,nombre8469,91
8470,nombre8470,30
8471,nombre8471,41
8472,nombre8472,37
8473,nombre8473,62
8474,nombre8474,17
8475,nombre8475,88
8476,nombre8476,7
8477,nombre8477,74
8478,nombre8478,44
8479,nombre8479,32
8480,nombre8480,2
8482,nombre8482,68
8483,nombre8483,41
8484,nombre8484,25
8485,nombre8485,55
8486,nombre8486,51
8487,nombre8487,12
8488,nombre8488,86
8489,nombre8489,79
8490,nombre8490,44
8491,nombre8491,5
8492,nombre8492,54
8493,nombre8493,15
8494,nombre8494,4
8495,nombre8495,58
8496,nombre8496,77
8497,nombre8497,46
8499,nombre8499,35
8500,nombre8500,60
8501,nombre8501,75
8502,nombre8502,47
8503,nombre8503,20
8504,nombre8504,70
8505,nombre8505,59
8506,nombre8506,14
8507,nombre8507,53
8508,nombre8508,14
8509,nombre8509,58
8510,nombre8510,51
8511,nombre8511,57
8512,nombre8512,58
8513,nombre8513,45
8514,nombre8514,61
8515,nombre8515,13
8516,nombre8516,19
8517,nombre8517,92
8518,nombre8518,35
8519,nombre8519,1111,
8520,nombre8520,45
8521,nombre8521,50
8522,nombre8522,78
8523,nombre8523,57
8524,nombre8524,47
8525,nombre8525,49
8526,nombre8526,16
8527,nombre8527,36
8528,nombre8528,14
8529,nombre8529,31
8530,nombre8530,53
8531,nombre8531,45
8532,nombre8532,75
8533,nombre8533,41
8534,nombre8534,95
8535,nombre8535,69
8536,nombre8536,22
8537,nombre8537,71
8538,nombre8538,29
8539,nombre8539,39
8540,nombre8540,9
8541,nombre8541,50
8542,nombre8542,93
8543,nombre8543,37
8544,nombre8544,3
8545,nombre8545,81
8546,nombre8546,5
8547,nombre8547,88
8548,nombre8548,50
8549,nombre8549,85
8550,nombre8550,22
8551,nombre8551,4
8552,nombre8552,3
8553,nombre8553,52
8554,nombre8554,89
8555,nombre8555,100
8556,nombre8556,40
8557,nombre8557,93
8558,nombre8558,85
8559,nombre8559,73
8560,nombre8560,18
8561,nombre8561,57
8562,nombre8562,74
8563,nombre8563,83
8564,nombre8564,31
8565,nombre8565,53
8566,nombre8566,39
8567,nombre8567,18
8568,nombre8568,49
8569,nombre8569,46
8570,nombre8570,47
8571,nombre8571,87
8572,nombre8572,95
8573,nombre8573,16
8574,nombre8574,13
8575,nombre8575,45
8576,nombre8576,51
8577,nombre8577,90
8578,nombre8578,23
8579,nombre8579,71
8580,nombre8580,47
8581,nombre8581,55
8582,nombre8582,79
8583,nombre8583,93
8584,nombre8584,34
8585,nombre8585,29
8586,nombre8586,84
8587,nombre8587,84
8588,nombre8588,58
8589,nombre8589,95
8590,nombre8590,34
8592,nombre8592,51
8593,nombre8593,23
8594,nombre8594,62
8595,nombre8595,95
8596,nombre8596,25
8597,nombre8597,54
8598,nombre8598,66
8599,nombre8599,94
8600,nombre8600,53
8601,nombre8601,50
8602,nombre8602,2
8603,nombre8603,87
8604,nombre8604,36
8605,nombre8605,81
8606,nombre8606,18
8607,nombre8607,5
8608,nombre8608,8
8609,nombre8609,17
8610,nombre8610,45
8611,nombre8611,92
8612,nombre8612,61
8613,nombre8613,66
8614,nombre8614,77
8615,nombre8615,13
8616,nombre8616,26
8617,nombre8617,10
8618,nombre8618,31
8619,nombre8619,17
8620,nombre8620,88
8621,nombre8621,50
8622,nombre8622,3
8623,nombre8623,97
8624,nombre8624,40
8625,nombre8625,22
8626,nombre8626,63
8627,nombre8627,30
8628,nombre8628,12
8629,nombre8629,15
8630,nombre8630,50
8631,nombre8631,18
8632,nombre8632,77
8633,nombre8633,89
8634,nombre8634,2
8635,nombre8635,3
8636,nombre8636,45
8637,nombre8637,13
8638,nombre8638,6
8639,nombre8639,6
8640,nombre8640,82
8641,nombre8641,16
8642,nombre8642,41
8643,nombre8643,28
8644,nombre8644,25
8645,nombre8645,13
8646,nombre8646,35
8647,nombre8647,1111,
8648,nombre8648,5
8649,nombre8649,35
8650,nombre8650,26
8651,nombre8651,48
8652,nombre8652,12
8653,nombre8653,17
8654,nombre8654,20
8655,nombre8655,96
8656,nombre8656,43
8657,nombre8657,92
8658,nombre8658,90
8659,nombre8659,49
8660,nombre8660,73
8661,nombre8661,86
8662,nombre8662,26
8663,nombre8663,5
8664,nombre8664,21
8665,nombre8665,9
8666,nombre8666,6
8667,nombre8667,52
8668,nombre8668,11
8669,nombre8669,28
8670,nombre8670,85
8671,nombre8671,35
8672,nombre8672,32
8673,nombre8673,54
8674,nombre8674,69
8675,nombre8675,65
8676,nombre8676,73
8677,nombre8677,8
8678,nombre8678,89
8679,nombre8679,89
8680,nombre8680,96
8681,nombre8681,67
8682,nombre8682,8
8683,nombre8683,37
8684,nombre8684,93
8685,nombre8685,23
8686,nombre8686,44
8687,nombre8687,11
8688,nombre8688,50
8689,nombre8689,88
8690,nombre8690,71
8691,nombre8691,99
8692,nombre8692,54
8694,nombre8694,2
8695,nombre8695,85
8696,nombre8696,53
8697,nombre8697,72
8698,nombre8698,1111,
8699,nombre8699,25
8700,nombre8700,67
8701,nombre8701,69
8702,nombre8702,32
8703,nombre8703,1111,
8704,nombre8704,51
8705,nombre8705,11
8706,nombre8706,67
8707,nombre8707,51
8708,nombre8708,95
8709,nombre8709,16
8710,nombre8710,42
8711,nombre8711,33
8712,nombre8712,52
8713,nombre8713,47
8714,nombre8714,40
8715,nombre8715,64
8716,nombre8716,51
8717,nombre8717,90
8718,nombre8718,70
8719,nombre8719,49
8720,nombre8720,94
8721,nombre8721,51
8722,nombre8722,46
8723,nombre8723,44
8724,nombre8724,75
8725,nombre8725,83
8726,nombre8726,12
8727,nombre8727,65
8728,nombre8728,62
8729,nombre8729,71
8730,nombre8730,31
8731,nombre8731,98
8732,nombre8732,43
8733,nombre8733,15
8734,nombre8734,98
8735,nombre8735,16
8736,nombre8736,51
8737,nombre8737,80
8738,nombre8738,40
8739,nombre8739,79
8740,nombre8740,64
8741,nombre8741,90
8742,nombre8742,87
8743,nombre8743,46
8744,nombre8744,53
8745,nombre8745,22
8746,nombre8746,18
8747,nombre8747,11
8748,nombre8748,39
8749,nombre8749,45
8750,nombre8750,48
8751,nombre8751,28
8752,nombre8752,10
8753,nombre8753,59
8754,nombre8754,16
8755,nombre8755,83
8756,nombre8756,6
8757,nombre8757,34
8758,nombre8758,15
8759,nombre8759,20
8760,nombre8760,19
8761,nombre8761,17
8762,nombre8762,14
8763,nombre8763,15
8764,nombre8764,78
8765,nombre8765,90
8766,nombre8766,8
8767,nombre8767,37
8768,nombre8768,47
8769,nombre8769,44
8770,nombre8770,100
8771,nombre8771,66
8772,nombre8772,76
8773,nombre8773,98
8774,nombre8774,88
8775,nombre8775,19
8776,nombre8776,80
8777,nombre8777,78
8778,nombre8778,14
8779,nombre8779,50
8780,nombre8780,86
8781,nombre8781,43
8782,nombre8782,78
8783,nombre8783,86
8784,nombre8784,73
8785,nombre8785,15
8786,nombre8786,92
8787,nombre8787,93
8788,nombre8788,69
8789,nombre8789,30
8790,nombre8790,26
8791,nombre8791,37
8792,nombre8792,37
8793,nombre8793,48
8794,nombre8794,19
8795,nombre8795,23
8796,nombre8796,78
8797,nombre8797,44
8798,nombre8798,8
8800,nombre8800,41
8801,nombre8801,98
8803,nombre8803,4
8804,nombre8804,63
8805,nombre8805,78
8806,nombre8806,92
8807,nombre8807,23
8808,nombre8808,98
8809,nombre8809,98
8810,nombre8810,57
8811,nombre8811,79
8812,nombre8812,85
8813,nombre8813,88
8814,nombre8814,68
8815,nombre8815,1111,
8816,nombre8816,91
8817,nombre8817,20
8818,nombre8818,32
8819,nombre8819,5
8820,nombre8820,58
8821,nombre8821,3
8822,nombre8822,3
8823,nombre8823,65
8824,nombre8824,70
8825,nombre8825,12
8826,nombre8826,77
8827,nombre8827,42
8828,nombre8828,25
8829,nombre8829,98
8830,nombre8830,13
8831,nombre8831,42
8832,nombre8832,90
8833,nombre8833,39
8834,nombre8834,84
8835,nombre8835,59
8836,nombre8836,3
8837,nombre8837,35
8838,nombre8838,98
8839,nombre8839,76
